"pri","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Date","Name","Event ID","Legacy Id","Event Status","Partner","Engagement Activity Type","Venue Name","Street Address","City","State","Zip","NN2 Venue Market","NN2 Consortia Partner Target Market","Event Recap Type Id","Collaboration Partner(s)","Digital Recap | Digital Event Engagement","Digital Recap | # of Digital Event Attendees","Digital Recap | TWITTER","Digital Recap | # of Tweets","Digital Recap | Twitter Impressions","Digital Recap | Twitter Engagement","Digital Recap | FACEBOOK","Digital Recap | # of Facebook posts","Digital Recap | Facebook Reach","Digital Recap | Facebook Engagement","Digital Recap | INSTAGRAM","Digital Recap | # of Instagram posts","Digital Recap | Instagram Reach","Digital Recap | Instagram Impressions","Digital Recap | Instagram Engagement","Digital Recap | TWITTER CHAT","Digital Recap | # of Twitter Chat Attendees","Digital Recap | Twitter Chat Engagement","Digital Recap | FACEBOOK LIVE","Digital Recap | # of Facebook Live Attendees","Digital Recap | Facebook Live Engagement","Digital Recap | WhatsApp Reach","Digital Recap | LinkedIn Reach","Digital Recap | Blog Engagement","Digital Recap | Google Analytics Page Views","Digital Recap | Target/Primary Population","In-Person Recap | Est # of attendees","In-Person Recap | Est # of  Engagement","In-Person Recap | Reach of Tactic","In-Person Recap | Target/Primary Population","Hybrid Recap | Est # of attendees","Hybrid Recap | # of In-Person Attendees","Hybrid Recap | # of Virtual Attendees","Hybrid Recap | Est # of Engagement","Hybrid Recap | Target/Primary Population","Hybrid Recap | Most Resonating Messages","Non-Digital Non-Event Recap | Reach","Non-Digital Non-Event Recap | If printed, how many were distributed?","Admin Recap | Accomplishments","Hybrid Recap | Concerns","Admin Recap | Barriers to participation","Admin Recap | Concerns expressed","Admin Recap | Challenges","Admin Recap | Lessons Learned","Admin Recap | Governance Activities Summary","Admin Recap | Best-resonating message","Admin Recap | Other notes","Partners | Digital - CPGI","Partners | Digital - CEP","Partners | Digital - FQHC","Partners | Digital - DV","Partners | In-Person - CPGI","Partners | In-Person - CEP","Partners | In-Person - DV","Partners | In-Person - HPO","Partners | In-Person - FQHC","Partners | Hybrid - CPGI","Partners | Hybrid - CEP","Partners | Hybrid - DV","Partners | Hybrid - HPO","Partners | Hybrid - FQHC","Partners | NonDig NonEvent - CPGI","Partners | NonDig NonEvent - CEP","Partners | NonDig NonEvent - DV","Partners | NonDig NonEvent - HPO","Partners | NonDig NonEvent - FQHC","Legacy | Organization Name","Legacy Recap | Est # of attendees","Legacy Recap | Est # of Engagement 1","Legacy Recap | Est # of Engagement 2","Legacy Recap | Name of Organization","Legacy Recap | YOUTUBE","Legacy Recap | # of YouTube videos","Legacy Recap | YouTube Reach","Legacy Recap | YouTube Engagement","Legacy Recap | TWITTER","Legacy Recap | # of Tweets","Legacy Recap | Twitter Impressions","Legacy Recap | Twitter Engagement","Legacy Recap | FACEBOOK","Legacy Recap | # of Facebook posts","Legacy Recap | Facebook Reach","Legacy Recap | Facebook Engagement","Legacy Recap | INSTAGRAM","Legacy Recap | # of Instagram posts","Legacy Recap | Instagram Reach","Legacy Recap | Instagram Impressions","Legacy Recap | Instagram Engagement","Legacy Recap | Instagram Exp Audience Reach","Legacy Recap | Target/Primary Population","Legacy Recap | Accomplishments","Legacy Recap | Challenges","Legacy Recap | Lessons Learned","Legacy Recap | Best-resonating Messages","Legacy Recap | Governance Activities Summary","Legacy Recap | Concerns Expressed","Legacy Recap | Barriers to Participation","Legacy Recap | Tactics and strategies","Legacy Recap | Other Notes"
"05/14/2022","NBNA (Chicago) National Black Nurses Day 34th Year Celebration","19,755","0","Scheduled","CPGI","Events","Doubletree Hotel by Marriot  (you must add id from venues_profiles for this to link)","12700 S Cicero Ave","Alsip","IL","60803","Chicago, IL / Target Market","Chicago, IL","0","Chi-Eta Phi, Nursing Sorority
Lambda Pi Alpha Betu Mu Nursing Sorority
Haitian Nurses Association, Chicago Chapter
South Suburban of Illinois Chapter NBNA","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/15/2022","YMCA of the Capital Area/ Women's Wellness Workshop","20,032","0","Scheduled","CPGI","Booth/Tabling","ExxonMobil YMCA (you must add id from venues_profiles for this to link)","7717 Howell Blvd","Baton Rouge","LA                                                                                                                                                                                                      ","70807","Louisiana Regional Market - Baton Rouge","Baton Rouge, LA","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/15/2022","YMCA of the Capital Area Women's Wellness Workshop","20,033","0","Scheduled","CPGI","Booth/Tabling","Paula G. Manship YMCA (you must add id from venues_profiles for this to link)","8100 YMCA Plaza Dr","Baton Rouge","LA                                                                                                                                                                                                      ","70810","Louisiana Regional Market - Baton Rouge","Baton Rouge, LA","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/16/2022","Southern University at New Orleans/ Access Health","14,876","471,099","Scheduled","CPGI","Booth/Tabling","Access Health Louisiana (you must add id from venues_profiles for this to link)","234 Loyola Ave","New Orleans","LA","70112","Louisiana Regional Market - New Orleans","New Orleans, LA","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/17/2022","DREF/ Virtual Town Hall w/ Mississippi HBCUs","20,072","0","Scheduled","CEP","Digital Collateral Distribution (email, newsletters, flyers)","Digital Event (you must add id from venues_profiles for this to link)","134 E Amite St","Jackson","MS","39201","Mississippi","Mississippi","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/18/2022","DREF/ Mental Health Awareness Rap Session/ Bennett","20,117","0","Scheduled","CEP","Digital Events","Digital Event (you must add id from venues_profiles for this to link)","PO Box 1605","Washington","DC","20013","District of Columbia","DC/MD/VA","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/18/2022","FiftyForward/ All of Us Cafe- Martin Center","20,012","0","Scheduled","CEP","Booth/Tabling","FiftyForward Martin Center (you must add id from venues_profiles for this to link)","960 Heritage Way","Brentwood","TN","37027","Tennessee","Not a target market","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/19/2022","DREF/ Mental Health Awareness Rap Session/ Tougaloo","20,090","0","Scheduled","CEP","Booth/Tabling","Owens Health & Wellness Center (you must add id from venues_profiles for this to link)","500 W County Line Rd","Jackson","MS","39174","Mississippi","Mississippi","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/19/2022","DREF/ Mental Health Awareness Rap Session/ Fayetteville","20,089","0","Scheduled","CEP","Social Media","Digital Event (you must add id from venues_profiles for this to link)","200 Murchison Rd","Spring Lake","NC","28390","North Carolina ","North Carolina","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/19/2022","Underrepresented Biomedical Researchers Faculty Summit","12,431","472,867","Scheduled","HPO","HPO Other","Hilton Houston Plaza/Medical Center (you must add id from venues_profiles for this to link)","Travis St. ","Houston","TX                                                                                                                                                                                                      ","77030","Houston, TX / Target Market","Not a target market","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Baylor College of Medicine","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/19/2022","Lending a Hand of Boulder","20,123","0","Scheduled","DV","VAP - Live Demo/Engagement ","Lending a Hand of Boulder (you must add id from venues_profiles for this to link)","n/a","Boulder","CO","80304","Colorado","Not a target market","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/19/2022","Golden Change/Jambalaya Radio Talk Show","18,036","472,192","Scheduled","Digital - ‘Louisiana’ Regional Campaign","Facebook LIVE","Central Time Zone (you must add id from venues_profiles for this to link)","","","                                                                                                                                                                                                        ","60804","Digital, Non-Event (social, digital advertising)","","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/20/2022","DREF/Coombay Bash for Better Health: Pop-Up Clinic","20,131","0","Scheduled","CEP","Digital Events","Digital Event (you must add id from venues_profiles for this to link)","6200 NW 7th St","Miami","FL","33126","Miami, FL / Target Market","Maimi, FL","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/21/2022","M.A.S.S. Community Health Day","20,119","0","Scheduled","CPGI","Booth/Tabling","Doris Miller Community Center (you must add id from venues_profiles for this to link)","2814 Wickham Ave","Newport News","VA","23607","Virginia","DC/MD/VA","0","PRIDEnet","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/21/2022","DREF/Virtual Tailgaiting Party and PopUp Clinic","20,132","0","Scheduled","CEP","Digital Events","Digital Event (you must add id from venues_profiles for this to link)","PO Box 51424","Boston","MA","02205","Boston, MA / Target Market","Detroit, MI","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/22/2022","DREF/Mental Health: What I Need To Know - ATL","20,138","0","Scheduled","CEP","Digital Events","Digital Events (you must add id from venues_profiles for this to link)","PO BOX 110250","Atlanta","GA","30311","Atlanta, GA / Target Market","Atlanta, GA","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/22/2022","JSMW - Montgomery County AAPI Heritage Month Celebration ","20,091","0","Scheduled","CPGI","Booth/Tabling","Mid-County Regional Center  (you must add id from venues_profiles for this to link)","2424 Reedie Dr","Wheaton-Glenmont","MD","20902","Maryland","DC/MD/VA","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/22/2022","Southern University at New Orleans/ Medical/Education Events (Presenters to address COVID-19, Social Determinants)","15,092","471,100","Scheduled","CPGI","Events","Central Time Zone (you must add id from venues_profiles for this to link)","","","                                                                                                                                                                                                        ","60804","Digital, Non-Event (social, digital advertising)","New Orleans, LA","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Southern University at New Orleans","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/22/2022","Southern University at New Orleans/Asia Baptist Church","13,303","471,096","Scheduled","CPGI","Events","The Asia Baptist Church (you must add id from venues_profiles for this to link)","1400 Sere St","New Orleans","LA","70122","Louisiana Regional Market - New Orleans","New Orleans, LA","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/22/2022","Black Greek Letter Consortium /  Sigma Gamma Rho Mental Health Maternal Health and Post Partum","15,779","470,947","Scheduled","CPGI","Webinar","Central Time Zone (you must add id from venues_profiles for this to link)","","","                                                                                                                                                                                                        ","60804","Digital, Non-Event (social, digital advertising)","Not a target market","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Sigma Gamma Rho Sorority, inc..  (SGRho)","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/23/2022","DREF/The Black Experience with Mental Health - Baton Rouge","20,139","0","Scheduled","CEP","Digital Events","Digital Event (you must add id from venues_profiles for this to link)","926 Harding Blvd","Baton Rouge","LA","70807","Louisiana Regional Market - Baton Rouge","Baton Rouge, LA","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/24/2022","DREF/ Black MENtal Health","20,140","0","Scheduled","CEP","Digital Events","Digital Event (you must add id from venues_profiles for this to link)","PO Box 51424","Boston","MA","02205","Boston, MA / Target Market","Boston, MA","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/24/2022","DREF/Using Eympathy Skills to Soothe Trauma","20,141","0","Scheduled","CEP","Digital Events","Digital Event (you must add id from venues_profiles for this to link)","P.O. Box 8235","Chicago","IL","60680","Chicago, IL / Target Market","Chicago, IL","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/24/2022","DREF/Living with Lupus: You Are Not Alone","20,142","0","Scheduled","CEP","Digital Events","Digital Event (you must add id from venues_profiles for this to link)","PO Box 7432","Denver","CO","80207","Denver, CO / Target Market","Denver, CO","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/24/2022","FiftyForward/ All of Us Cafe & Bingo- Knowles","20,014","0","Scheduled","CEP","Booth/Tabling","FiftyForward (you must add id from venues_profiles for this to link)","174 Rains Avenue","Nashville","TN                                                                                                                                                                                                      ","37203","Tennessee ","Not a target market","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/24/2022","FiftyForward/ All of Us Cafe- College Grove","20,015","0","Scheduled","CEP","Booth/Tabling","FiftyForward College Grove (you must add id from venues_profiles for this to link)","8607 Horton Hwy","College Grove","TN","37046","Tennessee","Not a target market","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/24/2022","Southern University at Shreveport/Bright Star Baptist Church","19,970","0","Scheduled","CPGI","Events","Bright Star Baptist Church (you must add id from venues_profiles for this to link)","3330 Meriwether Rd","Shreveport","LA","71108","Louisiana Regional Market - Shreveport","Shreveport, LA","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/24/2022","DREF/Stroke Awareness featuring Author Vivian King","20,143","0","Scheduled","CEP","Digital Events","Digital (you must add id from venues_profiles for this to link)","315 W Court St","Milwaukee","WI","53212","Wisconsin","Wisconsin","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/25/2022","Black Greek Letter Consortium/  Sigma Gamma Rho May Summary  2022","20,173","0","Scheduled","CPGI","Monthly Summary Report","NPHC Headquarters (you must add id from venues_profiles for this to link)","3951 Snapfinger Cir","Decatur","GA","30035","Atlanta, GA / Target Market","Atlanta, GA","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/25/2022","Black Greek Letter Consortium/  Iota Phi Theta Summary May 2022","20,171","0","Scheduled","CPGI","Monthly Summary Report","NPHC Headquarters (you must add id from venues_profiles for this to link)","3951 Snapfinger Cir","Decatur","GA","30035","Atlanta, GA / Target Market","Atlanta, GA","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/25/2022","Black Greek Letter Consortium/  Alpha Phi Alpha Social Media Report May 2022","20,179","0","Scheduled","CPGI","Social Media","NPHC Headquarters (you must add id from venues_profiles for this to link)","3951 Snapfinger Cir","Decatur","GA","30035","Atlanta, GA / Target Market","Atlanta, GA","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/25/2022","Black Greek Letter Consortium/  Phi Beta Sigma May Summary  2022","20,176","0","Scheduled","CPGI","Monthly Summary Report","NPHC Headquarters (you must add id from venues_profiles for this to link)","3951 Snapfinger Cir","Decatur","GA","30035","Atlanta, GA / Target Market","Atlanta, GA","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/25/2022","Southern University Ag Center/SPRING into Nutrition","20,133","0","Scheduled","CPGI","Events","SARDI location (St. Landry) (you must add id from venues_profiles for this to link)","1209 Diesi St","Opelousas","LA","70570","Louisiana Regional Market - Baton Rouge","Baton Rouge, LA","0","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/25/2022","Southern University Ag Center/Wellness Wednesday at the ExxonMobil YMCA","19,821","0","Cancelled","CPGI","Events","ExxonMobil YMCA (you must add id from venues_profiles for this to link)","7717 Howell Blvd","Baton Rouge","LA                                                                                                                                                                                                      ","70807","Louisiana Regional Market - Baton Rouge","Baton Rouge, LA","0","Baton Rouge YMCA","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/25/2022","DREF/Let's Talk About Lupus","20,145","0","Scheduled","CEP","Digital Events","Digital Event (you must add id from venues_profiles for this to link)","24760 W Seven Mile Rd","Detroit","MI","48240","Detroit, MI / Target Market","Detroit, MI","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/25/2022","DREF/Thriving with Lupus","20,146","0","Scheduled","CEP","Digital Events","Digital Event (you must add id from venues_profiles for this to link)","6200 NW 7th St","Miami","FL","33126","Miami, FL / Target Market","Maimi, FL","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/25/2022","FiftyForward/ Lecture and Learn Series- Don't Let Depression Get You Down! with Dr. Warren Taylor","20,017","0","Scheduled","CEP","Digital Events","Digital Platform- Facebook (you must add id from venues_profiles for this to link)","174 Rains Ave","Nashville","TN","37203","Digital, Non-Event (social, digital advertising)","Not a target market","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/26/2022","THEARI/Student Ambassador Presentation with Stuart Middle School Administration and Faculty","20,034","0","Scheduled","CPGI","Webinar","Stuart Middle School (you must add id from venues_profiles for this to link)","15955 E 101st Way","Commerce City","CO","80022","Denver, CO / Target Market","Denver, CO","0","N/A","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/26/2022","DREF/Living with Lupus: Facts, Flares, and Fighting the Cruel Disease","20,147","0","Scheduled","CEP","Digital Events","Digital Event (you must add id from venues_profiles for this to link)","P.O. Box 52862","New Orleans","LA","70152","Louisiana Regional Market - New Orleans","New Orleans, LA","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/26/2022","DREF/Children's Mental Health","20,148","0","Scheduled","CEP","Digital Events","Digital Event (you must add id from venues_profiles for this to link)","P.O. Box 5569","New York","NY","10027","New York, NY / Target Market","New York, NY","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/26/2022","Nehemiah Ministries FB Live","20,124","0","Scheduled","DV","VAP - Live Demo/Engagement ","Nehemiah Ministries Christian (you must add id from venues_profiles for this to link)","3606 N Rancho Dr","Las Vegas","NV","89130","Nevada","Not a target market","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/26/2022","All of Us Research Program LGBTQ Information Session & Account Creation Support","20,120","0","Scheduled","DV","VAP - Live Demo/Engagement ","Stanford University  (you must add id from venues_profiles for this to link)","n/a","Stanford","CA","94305","California","Not a target market","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/27/2022","DREF/She's A Warrior...Learning About Lupus","20,150","0","Scheduled","CEP","Digital Events","Digital Event (you must add id from venues_profiles for this to link)","P.O. Box 8235","Chicago","IL","60680","Chicago, IL / Target Market","Chicago, IL","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
